Ore Name,ItemStack,Item ID,Display Name,Wildcard
runeGreedB,1xitem.rune@11,Botania:rune,Rune of Greed,false
runeLustB,1xitem.rune@9,Botania:rune,Rune of Lust,false
runeManaB,1xitem.rune@8,Botania:rune,Rune of Mana,false
runePrideB,1xitem.rune@15,Botania:rune,Rune of Pride,false
runeSlothB,1xitem.rune@12,Botania:rune,Rune of Sloth,false
runeSpringB,1xitem.rune@4,Botania:rune,Rune of Spring,false
runeSummerB,1xitem.rune@5,Botania:rune,Rune of Summer,false
runeWaterB,1xitem.rune@0,Botania:rune,Rune of Water,false
runeWinterB,1xitem.rune@7,Botania:rune,Rune of Winter,false
runeWrathB,1xitem.rune@13,Botania:rune,Rune of Wrath,false
sand,1xtile.sand@32767,minecraft:sand,(wildcard),true
sand,1xtile.sand@0,minecraft:sand,Sand,false
sandstone,1xtile.sandStone@32767,minecraft:sandstone,(wildcard),true
sandyglass,1xtile.extrautils:decorativeBlock1@9,ExtraUtilities:decorativeBlock1,Sandy Glass,false
saplingTree,1xtile.natura.sapling@32767,Natura:florasapling,(wildcard),true
saplingTree,1xtile.RareSapling@32767,Natura:Rare Sapling,(wildcard),true
seedBarley,1xitem.misc@9,ExtraTrees:misc,Barley Grain,false
seedCorn,1xitem.misc@11,ExtraTrees:misc,Corn Grain,false
seedRoasted,1xitem.misc@12,ExtraTrees:misc,Roasted Grain,false
seedRye,1xitem.misc@10,ExtraTrees:misc,Rye Grain,false
seedWheat,1xitem.seeds@0,minecraft:wheat_seeds,Seeds,false
seedWheat,1xitem.misc@8,ExtraTrees:misc,Wheat Grain,false
shardAir,1xitem.ItemShard@0,Thaumcraft:ItemShard,Air Shard,false
shardApatite,1xitem.beeNugget@7,MagicBees:beeNugget,Apatite Shard,false
shardDiamond,1xitem.beeNugget@5,MagicBees:beeNugget,Diamond Shard,false
shardEarth,1xitem.ItemShard@3,Thaumcraft:ItemShard,Earth Shard,false
shardEmerald,1xitem.beeNugget@6,MagicBees:beeNugget,Emerald Shard,false
shardEntropy,1xitem.ItemShard@5,Thaumcraft:ItemShard,Entropy Shard,false
shardFire,1xitem.ItemShard@1,Thaumcraft:ItemShard,Fire Shard,false
shardOrder,1xitem.ItemShard@4,Thaumcraft:ItemShard,Order Shard,false
shardPrismarine,1xitem.manaResource@10,Botania:manaResource,Prismarine Shard,false
shardWater,1xitem.ItemShard@2,Thaumcraft:ItemShard,Water Shard,false
sheetPlastic,1xitem.mfr.plastic.sheet@0,MineFactoryReloaded:plastic.sheet,Plastic Sheets,false
slabCloth,1xtile.cloth@32767,TConstruct:WoolSlab1,(wildcard),true
slabCloth,1xtile.cloth@32767,TConstruct:WoolSlab2,(wildcard),true
slabWood,1xtile.woodSlab@32767,minecraft:wooden_slab,(wildcard),true
slabWood,1xtile.plankSlab1@32767,Natura:plankSlab1,(wildcard),true
slabWood,1xtile.plankSlab2@32767,Natura:plankSlab2,(wildcard),true
slabWood,1xtile.woodenSingleSlab1@32767,BiomesOPlenty:woodenSingleSlab1,(wildcard),true
slabWood,1xtile.woodenSingleSlab2@32767,BiomesOPlenty:woodenSingleSlab2,(wildcard),true
slabWood,1xtile.for.slabs1@32767,Forestry:slabs1,(wildcard),true
slabWood,1xtile.for.slabs2@32767,Forestry:slabs2,(wildcard),true
slabWood,1xtile.for.slabs3@32767,Forestry:slabs3,(wildcard),true
slabWood,1xtile.for.slabs4@32767,Forestry:slabs4,(wildcard),true
slabWood,1xtile.blockCosmeticSlabWood@0,Thaumcraft:blockCosmeticSlabWood,Greatwood Slab,false
slabWood,1xtile.blockCosmeticSlabWood@1,Thaumcraft:blockCosmeticSlabWood,Silverwood Slab,false
slimeRod,1xitem.tconstruct.ToolRod@8,TConstruct:toolRod,Slime Tool Rod,false
slimeball,1xitem.slimeball@0,minecraft:slime_ball,Slimeball,false
slimeball,1xitem.mfr.pinkslime@0,MineFactoryReloaded:pinkslime,Pink Slimeball,false
slimeball,1xitem.tconstruct.strangefood@0,TConstruct:strangeFood,Gelatinous Slime,false
slimeball,1xitem.tconstruct.strangefood@1,TConstruct:strangeFood,Coagulated Blood,false
slimeball,1xitem.tconstruct.Materials@36,TConstruct:materials,Ball of Glue,false
sludge,1xitem.factorization:sludge@0,factorization:sludge,Sludge,false
snowLayer,1xtile.snow@0,minecraft:snow_layer,Snow,false
soulsand,1xtile.extrautils:color_hellsand@0,ExtraUtilities:color_hellsand,Colored Soul Sand (White Frequency),false
soulsand,1xtile.extrautils:color_hellsand@1,ExtraUtilities:color_hellsand,Colored Soul Sand (Orange Frequency),false
soulsand,1xtile.extrautils:color_hellsand@2,ExtraUtilities:color_hellsand,Colored Soul Sand (Magenta Frequency),false
soulsand,1xtile.extrautils:color_hellsand@3,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Blue Frequency),false
soulsand,1xtile.extrautils:color_hellsand@4,ExtraUtilities:color_hellsand,Colored Soul Sand (Yellow Frequency),false
soulsand,1xtile.extrautils:color_hellsand@5,ExtraUtilities:color_hellsand,Colored Soul Sand (Lime Frequency),false
soulsand,1xtile.extrautils:color_hellsand@6,ExtraUtilities:color_hellsand,Colored Soul Sand (Pink Frequency),false
soulsand,1xtile.extrautils:color_hellsand@7,ExtraUtilities:color_hellsand,Colored Soul Sand (Gray Frequency),false
soulsand,1xtile.extrautils:color_hellsand@8,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Gray Frequency),false
soulsand,1xtile.extrautils:color_hellsand@9,ExtraUtilities:color_hellsand,Colored Soul Sand (Cyan Frequency),false
soulsand,1xtile.extrautils:color_hellsand@10,ExtraUtilities:color_hellsand,Colored Soul Sand (Purple Frequency),false
soulsand,1xtile.extrautils:color_hellsand@11,ExtraUtilities:color_hellsand,Colored Soul Sand (Blue Frequency),false
soulsand,1xtile.extrautils:color_hellsand@12,ExtraUtilities:color_hellsand,Colored Soul Sand (Brown Frequency),false
soulsand,1xtile.extrautils:color_hellsand@13,ExtraUtilities:color_hellsand,Colored Soul Sand (Green Frequency),false
soulsand,1xtile.extrautils:color_hellsand@14,ExtraUtilities:color_hellsand,Colored Soul Sand (Red Frequency),false
soulsand,1xtile.extrautils:color_hellsand@15,ExtraUtilities:color_hellsand,Colored Soul Sand (Black Frequency),false
soulsandBlack,1xtile.extrautils:color_hellsand@0,ExtraUtilities:color_hellsand,Colored Soul Sand (White Frequency),false
soulsandBlue,1xtile.extrautils:color_hellsand@4,ExtraUtilities:color_hellsand,Colored Soul Sand (Yellow Frequency),false
soulsandBrown,1xtile.extrautils:color_hellsand@3,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Blue Frequency),false
soulsandCyan,1xtile.extrautils:color_hellsand@6,ExtraUtilities:color_hellsand,Colored Soul Sand (Pink Frequency),false
soulsandGray,1xtile.extrautils:color_hellsand@8,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Gray Frequency),false
soulsandGreen,1xtile.extrautils:color_hellsand@2,ExtraUtilities:color_hellsand,Colored Soul Sand (Magenta Frequency),false
soulsandLightBlue,1xtile.extrautils:color_hellsand@12,ExtraUtilities:color_hellsand,Colored Soul Sand (Brown Frequency),false
soulsandLightGray,1xtile.extrautils:color_hellsand@7,ExtraUtilities:color_hellsand,Colored Soul Sand (Gray Frequency),false
soulsandLime,1xtile.extrautils:color_hellsand@10,ExtraUtilities:color_hellsand,Colored Soul Sand (Purple Frequency),false
soulsandMagenta,1xtile.extrautils:color_hellsand@13,ExtraUtilities:color_hellsand,Colored Soul Sand (Green Frequency),false
soulsandOrange,1xtile.extrautils:color_hellsand@14,ExtraUtilities:color_hellsand,Colored Soul Sand (Red Frequency),false
soulsandPink,1xtile.extrautils:color_hellsand@9,ExtraUtilities:color_hellsand,Colored Soul Sand (Cyan Frequency),false
soulsandPurple,1xtile.extrautils:color_hellsand@5,ExtraUtilities:color_hellsand,Colored Soul Sand (Lime Frequency),false
soulsandRed,1xtile.extrautils:color_hellsand@1,ExtraUtilities:color_hellsand,Colored Soul Sand (Orange Frequency),false
soulsandWhite,1xtile.extrautils:color_hellsand@15,ExtraUtilities:color_hellsand,Colored Soul Sand (Black Frequency),false
soulsandYellow,1xtile.extrautils:color_hellsand@11,ExtraUtilities:color_hellsand,Colored Soul Sand (Blue Frequency),false
stainedClayBlack,1xtile.clayHardenedStained@15,minecraft:stained_hardened_clay,Black Stained Clay,false
stainedClayBlue,1xtile.clayHardenedStained@11,minecraft:stained_hardened_clay,Blue Stained Clay,false
stainedClayBrown,1xtile.clayHardenedStained@12,minecraft:stained_hardened_clay,Brown Stained Clay,false
stainedClayCyan,1xtile.clayHardenedStained@9,minecraft:stained_hardened_clay,Cyan Stained Clay,false
stainedClayGray,1xtile.clayHardenedStained@7,minecraft:stained_hardened_clay,Gray Stained Clay,false
stainedClayGreen,1xtile.clayHardenedStained@13,minecraft:stained_hardened_clay,Green Stained Clay,false
stainedClayLightBlue,1xtile.clayHardenedStained@3,minecraft:stained_hardened_clay,Light Blue Stained Clay,false
stainedClayLightGray,1xtile.clayHardenedStained@8,minecraft:stained_hardened_clay,Light Gray Stained Clay,false
stainedClayLime,1xtile.clayHardenedStained@5,minecraft:stained_hardened_clay,Lime Stained Clay,false
stainedClayMagenta,1xtile.clayHardenedStained@2,minecraft:stained_hardened_clay,Magenta Stained Clay,false
stainedClayOrange,1xtile.clayHardenedStained@1,minecraft:stained_hardened_clay,Orange Stained Clay,false
stainedClayPink,1xtile.clayHardenedStained@6,minecraft:stained_hardened_clay,Pink Stained Clay,false
stainedClayPurple,1xtile.clayHardenedStained@10,minecraft:stained_hardened_clay,Purple Stained Clay,false
stainedClayRed,1xtile.clayHardenedStained@14,minecraft:stained_hardened_clay,Red Stained Clay,false
stainedClayWhite,1xtile.clayHardenedStained@0,minecraft:stained_hardened_clay,White Stained Clay,false
stainedClayYellow,1xtile.clayHardenedStained@4,minecraft:stained_hardened_clay,Yellow Stained Clay,false
stainedGlassBlack,1xtile.stainedGlass@15,minecraft:stained_glass,Black Stained Glass,false
stainedGlassBlue,1xtile.stainedGlass@11,minecraft:stained_glass,Blue Stained Glass,false
stainedGlassBrown,1xtile.stainedGlass@12,minecraft:stained_glass,Brown Stained Glass,false
stainedGlassCyan,1xtile.stainedGlass@9,minecraft:stained_glass,Cyan Stained Glass,false
stainedGlassGray,1xtile.stainedGlass@7,minecraft:stained_glass,Gray Stained Glass,false
stainedGlassGreen,1xtile.stainedGlass@13,minecraft:stained_glass,Green Stained Glass,false
stainedGlassLightBlue,1xtile.stainedGlass@3,minecraft:stained_glass,Light Blue Stained Glass,false
stainedGlassLightGray,1xtile.stainedGlass@8,minecraft:stained_glass,Light Gray Stained Glass,false
stainedGlassLime,1xtile.stainedGlass@5,minecraft:stained_glass,Lime Stained Glass,false
stainedGlassMagenta,1xtile.stainedGlass@2,minecraft:stained_glass,Magenta Stained Glass,false
stainedGlassOrange,1xtile.stainedGlass@1,minecraft:stained_glass,Orange Stained Glass,false
stainedGlassPaneBlack,1xtile.thinStainedGlass@15,minecraft:stained_glass_pane,Black Stained Glass Pane,false
stainedGlassPaneBlue,1xtile.thinStainedGlass@11,minecraft:stained_glass_pane,Blue Stained Glass Pane,false
stainedGlassPaneBrown,1xtile.thinStainedGlass@12,minecraft:stained_glass_pane,Brown Stained Glass Pane,false
stainedGlassPaneCyan,1xtile.thinStainedGlass@9,minecraft:stained_glass_pane,Cyan Stained Glass Pane,false
stainedGlassPaneGray,1xtile.thinStainedGlass@7,minecraft:stained_glass_pane,Gray Stained Glass Pane,false
stainedGlassPaneGreen,1xtile.thinStainedGlass@13,minecraft:stained_glass_pane,Green Stained Glass Pane,false
stainedGlassPaneLightBlue,1xtile.thinStainedGlass@3,minecraft:stained_glass_pane,Light Blue Stained Glass Pane,false
stainedGlassPaneLightGray,1xtile.thinStainedGlass@8,minecraft:stained_glass_pane,Light Gray Stained Glass Pane,false
stainedGlassPaneLime,1xtile.thinStainedGlass@5,minecraft:stained_glass_pane,Lime Stained Glass Pane,false
stainedGlassPaneMagenta,1xtile.thinStainedGlass@2,minecraft:stained_glass_pane,Magenta Stained Glass Pane,false
stainedGlassPaneOrange,1xtile.thinStainedGlass@1,minecraft:stained_glass_pane,Orange Stained Glass Pane,false
stainedGlassPanePink,1xtile.thinStainedGlass@6,minecraft:stained_glass_pane,Pink Stained Glass Pane,false
stainedGlassPanePurple,1xtile.thinStainedGlass@10,minecraft:stained_glass_pane,Purple Stained Glass Pane,false
stainedGlassPaneRed,1xtile.thinStainedGlass@14,minecraft:stained_glass_pane,Red Stained Glass Pane,false
stainedGlassPaneWhite,1xtile.thinStainedGlass@0,minecraft:stained_glass_pane,White Stained Glass Pane,false
stainedGlassPaneYellow,1xtile.thinStainedGlass@4,minecraft:stained_glass_pane,Yellow Stained Glass Pane,false
stainedGlassPink,1xtile.stainedGlass@6,minecraft:stained_glass,Pink Stained Glass,false
stainedGlassPurple,1xtile.stainedGlass@10,minecraft:stained_glass,Purple Stained Glass,false
stainedGlassRed,1xtile.stainedGlass@14,minecraft:stained_glass,Red Stained Glass,false
stainedGlassWhite,1xtile.stainedGlass@0,minecraft:stained_glass,White Stained Glass,false
stainedGlassYellow,1xtile.stainedGlass@4,minecraft:stained_glass,Yellow Stained Glass,false
stairWood,1xtile.stairsWood@0,minecraft:oak_stairs,Oak Wood Stairs,false
stairWood,1xtile.stairsWoodSpruce@0,minecraft:spruce_stairs,Spruce Wood Stairs,false
stairWood,1xtile.stairsWoodBirch@0,minecraft:birch_stairs,Birch Wood Stairs,false
stairWood,1xtile.stairsWoodJungle@0,minecraft:jungle_stairs,Jungle Wood Stairs,false
stairWood,1xtile.stairsWoodAcacia@0,minecraft:acacia_stairs,Acacia Wood Stairs,false
stairWood,1xtile.stairsWoodDarkOak@0,minecraft:dark_oak_stairs,Dark Oak Wood Stairs,false
stairWood,1xtile.redwoodStairs@0,BiomesOPlenty:redwoodStairs,Redwood Wood Stairs,false
stairWood,1xtile.willowStairs@0,BiomesOPlenty:willowStairs,Willow Wood Stairs,false
stairWood,1xtile.sacredoakStairs@0,BiomesOPlenty:sacredoakStairs,Sacred Oak Wood Stairs,false
stairWood,1xtile.firStairs@0,BiomesOPlenty:firStairs,Fir Wood Stairs,false
stairWood,1xtile.cherryStairs@0,BiomesOPlenty:cherryStairs,Cherry Wood Stairs,false
stairWood,1xtile.darkStairs@0,BiomesOPlenty:darkStairs,Dark Wood Stairs,false
stairWood,1xtile.magicStairs@0,BiomesOPlenty:magicStairs,Magic Wood Stairs,false
stairWood,1xtile.palmStairs@0,BiomesOPlenty:palmStairs,Palm Wood Stairs,false
stairWood,1xtile.mangroveStairs@0,BiomesOPlenty:mangroveStairs,Mangrove Wood Stairs,false
stairWood,1xtile.etherealStairs@0,BiomesOPlenty:etherealStairs,Ethereal Wood Stairs,false
stairWood,1xtile.pineStairs@0,BiomesOPlenty:pineStairs,Pine Wood Stairs,false
stairWood,1xtile.hellBarkStairs@0,BiomesOPlenty:hellBarkStairs,Hellbark Wood Stairs,false
stairWood,1xtile.jacarandaStairs@0,BiomesOPlenty:jacarandaStairs,Jacaranda Wood Stairs,false
stairWood,1xtile.mahoganyStairs@0,BiomesOPlenty:mahoganyStairs,Mahogany Wood Stairs,false
stairWood,1xtile.witchery:stairswoodalder@32767,witchery:stairswoodalder,(wildcard),true
stairWood,1xtile.witchery:stairswoodhawthorn@32767,witchery:stairswoodhawthorn,(wildcard),true
stairWood,1xtile.witchery:stairswoodrowan@32767,witchery:stairswoodrowan,(wildcard),true
steelRod,1xitem.tconstruct.ToolRod@16,TConstruct:toolRod,Steel Tool Rod,false
steeleaf,1xitem.steeleafIngot@0,TwilightForest:item.steeleafIngot,Steeleaf,false
stickWood,1xitem.stick@0,minecraft:stick,Stick,false
stickWood,1xitem.natura.stick@0,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@1,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@2,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@3,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@4,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@5,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@6,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@7,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@8,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@9,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@10,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@11,Natura:natura.stick,Stick,false
stickWood,1xtile.bamboo@0,BiomesOPlenty:bamboo,Bamboo,false
stickWood,1xtile.plants@8,BiomesOPlenty:plants,River Cane,false
stone,1xtile.stone@0,minecraft:stone,Stone,false
stone,1xtile.mfr.decorative.stone@0,MineFactoryReloaded:stone,Smooth Blackstone,false
stone,1xtile.mfr.decorative.stone@1,MineFactoryReloaded:stone,Smooth Whitestone,false
stone,1xtile.extrautils:color_stone@0,ExtraUtilities:color_stone,Colored Stone (White Frequency),false
stone,1xtile.extrautils:color_stone@1,ExtraUtilities:color_stone,Colored Stone (Orange Frequency),false
stone,1xtile.extrautils:color_stone@2,ExtraUtilities:color_stone,Colored Stone (Magenta Frequency),false
stone,1xtile.extrautils:color_stone@3,ExtraUtilities:color_stone,Colored Stone (Light Blue Frequency),false
stone,1xtile.extrautils:color_stone@4,ExtraUtilities:color_stone,Colored Stone (Yellow Frequency),false
stone,1xtile.extrautils:color_stone@5,ExtraUtilities:color_stone,Colored Stone (Lime Frequency),false
stone,1xtile.extrautils:color_stone@6,ExtraUtilities:color_stone,Colored Stone (Pink Frequency),false
stone,1xtile.extrautils:color_stone@7,ExtraUtilities:color_stone,Colored Stone (Gray Frequency),false
stone,1xtile.extrautils:color_stone@8,ExtraUtilities:color_stone,Colored Stone (Light Gray Frequency),false
stone,1xtile.extrautils:color_stone@9,ExtraUtilities:color_stone,Colored Stone (Cyan Frequency),false
stone,1xtile.extrautils:color_stone@10,ExtraUtilities:color_stone,Colored Stone (Purple Frequency),false
stone,1xtile.extrautils:color_stone@11,ExtraUtilities:color_stone,Colored Stone (Blue Frequency),false
stone,1xtile.extrautils:color_stone@12,ExtraUtilities:color_stone,Colored Stone (Brown Frequency),false
stone,1xtile.extrautils:color_stone@13,ExtraUtilities:color_stone,Colored Stone (Green Frequency),false
stone,1xtile.extrautils:color_stone@14,ExtraUtilities:color_stone,Colored Stone (Red Frequency),false
stone,1xtile.extrautils:color_stone@15,ExtraUtilities:color_stone,Colored Stone (Black Frequency),false
stoneBlack,1xtile.extrautils:color_stone@0,ExtraUtilities:color_stone,Colored Stone (White Frequency),false
stoneBlue,1xtile.extrautils:color_stone@4,ExtraUtilities:color_stone,Colored Stone (Yellow Frequency),false
stoneBowl,1xitem.wrcbe_core:stoneBowl@0,WR-CBE|Core:stoneBowl,Stone Bowl,false
stoneBrown,1xtile.extrautils:color_stone@3,ExtraUtilities:color_stone,Colored Stone (Light Blue Frequency),false
stoneCyan,1xtile.extrautils:color_stone@6,ExtraUtilities:color_stone,Colored Stone (Pink Frequency),false
stoneGray,1xtile.extrautils:color_stone@8,ExtraUtilities:color_stone,Colored Stone (Light Gray Frequency),false
